Gene	ID	Count
RPE	13252	11
RPESP	13253	16
RPF1	13254	9
RPF2	13255	6
RPGRIP1	13256	10
RPGRIP1L	13257	8
RPH3A	13258	15
RPH3AL	13259	23
RPIA	13260	12
RPL10	13261	5
RPL10A	13262	6
RPL11	13263	5
RPL12	13264	6
RPL13	13265	8
RPL13A	13266	5
RPL14	13267	10
RPL15	13268	7
RPL17	13269	5
RPL18	13270	7
RPL18A	13271	8
RPL21	13272	4
RPL22L1	13273	5
RPL23	13274	18
RPL23A	13275	14
RPL24	13276	1
RPL26	13277	5
RPL26L1	13278	11
RPL27	13279	3
RPL27A	13280	5
RPL28	13281	7
RPL29	13282	4
Rpl3	13283	16
RPL30	13284	9
RPL31	13285	8
RPL32	13286	6
RPL34	13287	4
RPL35	13288	8
RPL35A	13289	5
RPL36	13290	9
RPL36A	13291	5
RPL36AL	13292	4
RPL37	13293	2
RPL37A	13294	5
RPL38	13295	5
RPL39	13296	6
RPL3L	13297	20
RPL4	13298	4
RPL5	13299	6
RPL6	13300	1
RPL7	13301	6
RPL7A	13302	12
RPL7L1	13303	8
RPL8	13304	9
RPL9	13305	4
RPLP0	13306	9
RPLP1	13307	7
RPLP2	13308	8
RPN1	13309	16
RPN2	13310	9
RPP14	13311	3
RPP21	13312	6
RPP25	13313	11
RPP30	13314	5
RPP38	13315	4
RPP40	13316	22
RPRD1A	13317	6
RPRD1B	13318	18
RPRD2	13319	34
RPRM	13320	6
RPRML	13321	6
RPS10	13322	5
RPS11	13323	5
RPS12	13324	7
RPS13	13325	11
RPS14	13326	13
RPS15	13327	6
RPS15A	13328	12
RPS16	13329	7
RPS17	13330	4
RPS18	13331	7
RPS19	13332	4
RPS19BP1	13333	3
RPS2	13334	17
RPS20	13335	4
RPS21	13336	6
RPS23	13337	5
RPS24	13338	4
RPS25	13339	7
RPS26	13340	2
RPS27	13341	5
RPS27A	13342	4
RPS27L	13343	6
RPS28	13344	3
RPS29	13345	5
RPS3	13346	3
RPS3A	13347	5
RPS4X	13348	5
RPS4Y1	13349	5
RPS4Y2	13350	1
RPS5	13351	12
RPS6	13352	4
RPS6KA1	13353	2
RPS6KA2	13354	233
RPS6KA3	13355	10
RPS6KA4	13356	6
RPS6KA5	13357	49
RPS6KA6	13358	2
RPS6KB1	13359	8
RPS6KB2	13360	8
RPS6KC1	13361	16
RPS6KL1	13362	40
RPS7	13363	8
RPS8	13364	6
RPS9	13365	11
RPSA	13366	8
RPTN	13367	2
RPTOR	13368	83
RPUSD1	13369	2
RPUSD2	13370	5
RPUSD3	13371	8
RPUSD4	13372	8
RQCD1	13373	5
RRAD	13374	11
RRAGB	13375	9
RRAGC	13376	10
RRAS	13377	5
RRAS2	13378	10
RRM1	13379	12
RRM2	13380	13
RRM2B	13381	7
RRN3	13382	7
RRP1	13383	12
RRP12	13384	18
RRP15	13385	4
RRP1B	13386	8
RRP7A	13387	10
RRP8	13388	3
RRP9	13389	1
RRS1	13390	6
RS1	13391	8
RSAD1	13392	4
RSBN1	13393	9
RSBN1L	13394	21
RSF1	13395	13
RSL1D1	13396	11
RSL24D1	13397	4
RSPH1	13398	7
RSPH10B	13399	25
RSPH3	13400	7
RSPH6A	13401	12
RSPH9	13402	5
RSPO1	13403	4
RSPO2	13404	7
RSPO4	13405	10
RSPRY1	13406	1
RSRC1	13407	36
RSRC2	13408	4
RSU1	13409	29
RTBDN	13410	13
RTCD1	13411	7
RTDR1	13412	45
RTEL1	13413	7
RTF1	13414	5
RTKN	13415	8
RTKN2	13416	5
RTL1	13417	3
RTN1	13418	11
RTN2	13419	9
RTN3	13420	12
RTN4	13421	12
RTN4IP1	13422	13
RTN4RL1	13423	2
RTN4RL2	13424	11
RTP1	13425	1
RTP2	13426	2
RTTN	13427	31
RUFY1	13428	15
RUFY2	13429	13
RUFY3	13430	5
RUFY4	13431	14
RUNDC1	13432	3
RUNDC3A	13433	8
RUNDC3B	13434	19
RUNX1	13435	26
RUNX1T1	13436	19
RUNX3	13437	23
RUSC1	13438	6
RUSC2	13439	15
RUVBL1	13440	41
RUVBL2	13441	5
RWDD1	13442	2
RWDD2A	13443	4
RWDD2B	13444	7
RWDD3	13445	12
RWDD4A	13446	5
RXFP1	13447	7
RXFP3	13448	2
RXFP4	13449	5
RXRA	13450	10
RXRB	13451	7
RXRG	13452	5
RYBP	13453	8
RYK	13454	15
RYR2	13455	33
RYR3	13456	42
S100A1	13457	3
S100A10	13458	5
S100A11	13459	5
S100A13	13460	3
S100A5	13461	4
S100A6	13462	7
S100B	13463	8
S100G	13464	7
S100PBP	13465	8
S100Z	13466	6
S1PR1	13467	10
S1PR2	13468	4
S1PR3	13469	5
S1PR4	13470	1
S1PR5	13471	8
SAA1	13472	2
SAAL1	13473	9
SACM1L	13474	21
SACS	13475	24
SAE1	13476	22
SAFB	13477	7
SAG	13478	6
SALL1	13479	21
SALL2	13480	4
SALL4	13481	23
SAMD10	13482	2
SAMD11	13483	17
SAMD12	13484	48
SAMD14	13485	16
SAMD4A	13486	55
SAMD4B	13487	19
SAMD5	13488	9
SAMD8	13489	5
SAMD9	13490	2
SAMHD1	13491	18
SAMM50	13492	28
SAP130	13493	17
SAP18	13494	9
SAP30	13495	7
SAP30BP	13496	14
SAP30L	13497	7
SAPS1	13498	17
SAPS3	13499	25
SAR1A	13500	5
SAR1B	13501	15
SARDH	13502	24
SARG	13503	3
SARM1	13504	11
SARNP	13505	2
SARS	13506	11
SARS2	13507	4
SART1	13508	12
SART3	13509	22
SASH1	13510	40
SASH3	13511	6
SASS6	13512	14
SAT1	13513	5
SAT2	13514	4
SATB1	13515	28
SATB2	13516	18
SAV1	13517	9
SBDS	13518	7
SBF1	13519	12
SBF2	13520	18
SBK2	13521	4
SBNO1	13522	8
SBNO2	13523	16
SC4MOL	13524	7
SC5DL	13525	2
SCAF1	13526	8
SCAI	13527	7
SCAMP1	13528	15
SCAMP2	13529	7
SCAMP3	13530	12
SCAMP4	13531	14
SCAMP5	13532	3
SCAND1	13533	3
SCAND3	13534	14
SCAP	13535	32
SCARA3	13536	7
SCARA5	13537	17
SCARB1	13538	17
SCARB2	13539	7
SCARF1	13540	6
SCARF2	13541	5
SCCPDH	13542	5
SCD	13543	6
SCD5	13544	5
SCEL	13545	2
SCFD1	13546	14
SCFD2	13547	49
SCG3	13548	7
SCG5	13549	10
SCGB1A1	13550	3
SCGB1C1	13551	1
SCHIP1	13552	5
SCIN	13553	15
SCLT1	13554	30
SCLY	13555	22
SCMH1	13556	23
SCML1	13557	6
SCML2	13558	6
SCML4	13559	6
SCN11A	13560	6
SCN1A	13561	2
SCN1B	13562	8
SCN2A	13563	19
SCN2B	13564	13
SCN3B	13565	14
SCN4B	13566	12
SCN5A	13567	7
SCN7A	13568	12
SCN8A	13569	12
SCN9A	13570	6
SCNM1	13571	4
SCNN1A	13572	11
SCNN1B	13573	3
SCNN1D	13574	1
SCNN1G	13575	7
SCO1	13576	18
SCO2	13577	6
SCOC	13578	3
SCP2	13579	19
SCPEP1	13580	6
SCRN1	13581	18
SCRN2	13582	38
SCRN3	13583	8
SCRT1	13584	2
SCTR	13585	14
SCUBE1	13586	58
SCUBE3	13587	26
SCXB	13588	9
SCYL1	13589	5
SCYL2	13590	4
SCYL3	13591	31
SDAD1	13592	8
SDC1	13593	4
SDC2	13594	41
SDC3	13595	17
SDC4	13596	4
SDCBP	13597	2
SDCBP2	13598	6
SDCCAG1	13599	13
SDCCAG3	13600	12
SDCCAG8	13601	12
SDF2	13602	8
SDF2L1	13603	42
SDF4	13604	4
SDHA	13605	24
SDHAF1	13606	5
SDHAF2	13607	1
SDHB	13608	17
SDHC	13609	4
SDHD	13610	2
SDK1	13611	347
SDPR	13612	3
SDR16C5	13613	4
SDR39U1	13614	7
SDR42E1	13615	5
SEBOX	13616	5
SEC1	13617	12
SEC11A	13618	3
SEC11C	13619	15
SEC13	13620	23
SEC14L1	13621	26
SEC14L2	13622	12
SEC14L3	13623	2
SEC14L4	13624	3
SEC14L5	13625	9
SEC16A	13626	34
SEC16B	13627	6
SEC22A	13628	3
SEC22B	13629	5
SEC22C	13630	9
SEC23A	13631	3
SEC23B	13632	19
SEC23IP	13633	4
SEC24A	13634	15
SEC24B	13635	8
SEC24C	13636	6
SEC24D	13637	22
SEC31A	13638	14
SEC31B	13639	18
SEC61A1	13640	16
SEC61A2	13641	7
SEC61B	13642	4
SEC61G	13643	6
SEC62	13644	6
SEC63	13645	15
SECISBP2	13646	13
SECTM1A	13647	1
SEH1L	13648	7
SEL1L	13649	39
SEL1L2	13650	4
SEL1L3	13651	14
SELENBP1	13652	2
SELH	13653	8
SELI	13654	17
SELK	13655	8
SELM	13656	4
SELO	13657	12
SELP	13658	6
SELS	13659	7
SELT	13660	7
SELV	13661	5
SEMA3B	13662	9
SEMA3C	13663	3
SEMA3D	13664	8
SEMA3E	13665	7
SEMA3F	13666	16
SEMA3G	13667	1
SEMA4A	13668	12
SEMA4B	13669	11
SEMA4C	13670	4
SEMA4D	13671	38
SEMA4F	13672	12
SEMA4G	13673	4
SEMA5A	13674	26
SEMA5B	13675	8
SEMA6A	13676	12
SEMA6B	13677	9
SEMA6C	13678	14
SEMA6D	13679	18
SEMA7A	13680	7
SENP1	13681	4
SENP2	13682	7
SENP3	13683	2
SENP6	13684	6
SENP7	13685	6
SEP15	13686	5
SEPHS1	13687	12
SEPHS2	13688	5
SEPN1	13689	7
SEPSECS	13690	6
SEPT1	13691	1
SEPT11	13692	10
SEPT14	13693	7
SEPT2	13694	24
SEPT3	13695	11
SEPT4	13696	2
SEPT5	13697	6
SEPT6	13698	16
SEPT7	13699	8
SEPT8	13700	2
SEPT9	13701	59
SEPW1	13702	3
SEPX1	13703	19
SERAC1	13704	7
SERBP1	13705	7
SERF1A	13706	8
SERF2	13707	12
SERGEF	13708	60
SERHL2	13709	5
SERINC1	13710	2
SERINC2	13711	25
SERINC3	13712	10
SERINC4	13713	10
SERINC5	13714	30
SERP1	13715	2
SERP2	13716	3
SERPINA11	13717	9
SERPINA3	13718	1
SERPINA5	13719	4
SERPINB1	13720	42
SERPINB10	13721	6
SERPINB4	13722	1
SERPINB5	13723	9
SERPINB6	13724	32
SERPINB8	13725	17
SERPINB9	13726	35
SERPIND1	13727	73
SERPINE1	13728	1
SERPINE2	13729	9
SERPINE3	13730	22
SERPINF2	13731	2
SERPING1	13732	10
SERPINH1	13733	8
SERPINI1	13734	15
SERTAD1	13735	4
SERTAD2	13736	3
SERTAD3	13737	5
SERTAD4	13738	4
SESN1	13739	17
SESN2	13740	4
SESN3	13741	17
SESTD1	13742	4
SET	13743	4
SETD1A	13744	28
SETD1B	13745	23
SETD2	13746	6
SETD3	13747	38
SETD4	13748	18
SETD5	13749	12
SETD6	13750	2
SETD7	13751	13
SETD8	13752	26
SETDB1	13753	4
SETDB2	13754	15
SETMAR	13755	9
SETX	13756	6
SEZ6	13757	33
SEZ6L	13758	18
SEZ6L2	13759	5
SF1	13760	14
SF3A1	13761	20
SF3A2	13762	10
SF3A3	13763	10
SF3B1	13764	5
SF3B14	13765	3
SF3B2	13766	9
SF3B3	13767	7
SF3B4	13768	6
SF3B5	13769	4
SF4	13770	7
SFI1	13771	31
SFMBT1	13772	5
SFMBT2	13773	73
SFN	13774	6
SFPQ	13775	6
SFRP1	13776	15
SFRP2	13777	4
SFRP4	13778	8
SFRP5	13779	2
SFRS1	13780	5
SFRS11	13781	29
SFRS12	13782	4
SFRS12IP1	13783	2
SFRS13B	13784	5
SFRS14	13785	21
SFRS15	13786	17
SFRS16	13787	14
SFRS17A	13788	5
SFRS2	13789	4
SFRS2IP	13790	11
SFRS3	13791	4
SFRS4	13792	13
SFRS5	13793	5
SFRS6	13794	11
SFRS7	13795	8
SFRS8	13796	9
SFRS9	13797	10
SFT2D1	13798	15
SFT2D2	13799	5
SFT2D3	13800	2
SFTPA1B	13801	6
SFTPC	13802	6
SFXN1	13803	11
SFXN2	13804	8
SFXN3	13805	3
SFXN4	13806	17
SFXN5	13807	32
SGCA	13808	1
SGCB	13809	4
SGCD	13810	19
Sgce	13811	4
SGIP1	13812	10
SGK1	13813	13
SGK196	13814	23
SGK2	13815	2
SGK3	13816	21
SGMS1	13817	42
SGOL1	13818	6
SGPL1	13819	10
SGPP1	13820	15
SGSH	13821	1
SGSM1	13822	20
SGSM3	13823	17
SGTA	13824	7
SGTB	13825	9
SH2B1	13826	11
SH2B2	13827	23
SH2B3	13828	16
SH2D1A	13829	2
SH2D2A	13830	11
SH2D3A	13831	6
SH2D3C	13832	23
SH2D4A	13833	24
SH2D5	13834	7
SH2D7	13835	1
SH3BGR	13836	6
SH3BGRL	13837	3
SH3BGRL2	13838	22
SH3BGRL3	13839	2
SH3BP2	13840	10
SH3BP4	13841	18
SH3BP5	13842	34
SH3BP5L	13843	8
SH3D20	13844	4
SH3GL1	13845	3
SH3GL2	13846	22
SH3GL3	13847	5
SH3GLB1	13848	6
SH3GLB2	13849	10
SH3KBP1	13850	27
SH3PXD2B	13851	4
SH3RF1	13852	18
SH3RF2	13853	17
SH3RF3	13854	35
SH3TC2	13855	14
SHANK1	13856	25
SHANK2	13857	319
SHANK3	13858	26
SHARPIN	13859	3
SHB	13860	32
SHBG	13861	3
SHC1	13862	10
SHC2	13863	2
SHC3	13864	19
SHC4	13865	29
SHCBP1	13866	5
SHD	13867	4
SHE	13868	11
SHF	13869	21
SHFM1	13870	4
SHH	13871	25
SHISA2	13872	9
SHISA3	13873	10
SHISA4	13874	9
SHISA5	13875	4
SHISA6	13876	36
SHISA8	13877	5
SHKBP1	13878	4
SHMT1	13879	13
SHMT2	13880	11
SHOX	13881	21
SHOX2	13882	21
SHPK	13883	8
SHQ1	13884	11
SHROOM1	13885	8
SHROOM2	13886	43
SHROOM3	13887	32
SHROOM4	13888	15
SIAE	13889	26
SIAH1	13890	9
SIAH3	13891	28
SIDT1	13892	6
SIDT2	13893	6
SIGIRR	13894	8
SIGLEC10	13895	6
SIGLEC12	13896	4
SIGLEC15	13897	7
SIGLEC8	13898	1
SIGMAR1	13899	6
SIK2	13900	37
SIK3	13901	26
SIKE1	13902	4
SIL1	13903	24
SILV	13904	6
SIM1	13905	49
SIN3A	13906	6
SIP1	13907	5
SIPA1	13908	10
SIPA1L1	13909	51
SIPA1L2	13910	12
SIRPA	13911	12
SIRPB1	13912	9
SIRT1	13913	6
SIRT2	13914	4
SIRT3	13915	14
SIRT4	13916	4
SIRT5	13917	9
SIRT6	13918	4
SIRT7	13919	15
SIT1	13920	6
SIVA1	13921	7
SIX1	13922	28
SIX2	13923	12
SIX3	13924	12
SIX5	13925	6
SIX6	13926	10
SKA1	13927	3
SKA3	13928	4
SKAP1	13929	45
SKAP2	13930	15
SKI	13931	13
SKIL	13932	5
SKIV2L2	13933	6
SKP1	13934	6
SKP2	13935	17
SLA	13936	42
SLA2	13937	4
SLAIN2	13938	18
SLAMF1	13939	1
SLBP	13940	18
SLC10A1	13941	10
SLC10A3	13942	1
SLC10A4	13943	5
SLC10A6	13944	6
SLC10A7	13945	6
SLC11A1	13946	7
SLC11A2	13947	21
SLC12A2	13948	18
SLC12A3	13949	7
SLC12A5	13950	22
SLC12A6	13951	9
SLC12A8	13952	32
SLC12A9	13953	15
SLC13A1	13954	6
SLC13A2	13955	11
SLC13A3	13956	13
SLC13A5	13957	5
SLC15A1	13958	14
SLC15A3	13959	5
SLC15A4	13960	25
SLC16A1	13961	8
SLC16A10	13962	23
SLC16A11	13963	2
SLC16A13	13964	6
SLC16A14	13965	7
SLC16A2	13966	13
SLC16A3	13967	8
SLC16A4	13968	6
SLC16A5	13969	2
SLC16A6	13970	18
SLC16A7	13971	28
SLC16A8	13972	3
SLC16A9	13973	13
SLC17A1	13974	2
SLC17A4	13975	11
SLC17A5	13976	5
SLC17A6	13977	11
SLC17A7	13978	14
SLC17A8	13979	12
SLC17A9	13980	2
SLC18A2	13981	5
SLC18A3	13982	1
SLC19A1	13983	7
SLC19A2	13984	12
SLC19A3	13985	1
SLC1A1	13986	6
SLC1A2	13987	6
SLC1A3	13988	6
SLC1A4	13989	6
SLC1A5	13990	12
SLC1A6	13991	2
SLC1A7	13992	26
SLC20A1	13993	3
SLC20A2	13994	42
SLC22A1	13995	12
SLC22A11	13996	6
SLC22A14	13997	4
SLC22A15	13998	25
SLC22A16	13999	6
SLC22A17	14000	2
SLC22A18	14001	10
SLC22A2	14002	10
SLC22A20	14003	6
SLC22A23	14004	110
SLC22A3	14005	22
SLC22A5	14006	6
SLC22A7	14007	4
SLC22A8	14008	5
SLC23A1	14009	2
SLC23A2	14010	29
SLC23A3	14011	8
SLC24A2	14012	40
SLC24A3	14013	72
SLC24A4	14014	51
SLC24A6	14015	9
SLC25A1	14016	6
SLC25A11	14017	2
SLC25A12	14018	5
SLC25A13	14019	47
SLC25A14	14020	7
SLC25A15	14021	14
SLC25A16	14022	3
SLC25A17	14023	4
SLC25A19	14024	14
SLC25A2	14025	5
SLC25A20	14026	13
SLC25A21	14027	35
SLC25A22	14028	9
SLC25A24	14029	19
SLC25A25	14030	13
SLC25A26	14031	30
SLC25A27	14032	16
SLC25A28	14033	6
SLC25A29	14034	12
SLC25A3	14035	9
SLC25A30	14036	4
SLC25A31	14037	6
SLC25A33	14038	6
SLC25A34	14039	3
SLC25A35	14040	6
SLC25A36	14041	6
SLC25A37	14042	5
SLC25A38	14043	14
SLC25A39	14044	9
SLC25A4	14045	7
SLC25A40	14046	1
SLC25A41	14047	2
SLC25A42	14048	5
SLC25A44	14049	8
SLC25A45	14050	3
SLC25A46	14051	20
SLC25A5	14052	11
SLC26A1	14053	6
SLC26A10	14054	8
SLC26A11	14055	8
SLC26A4	14056	14
SLC26A6	14057	8
SLC26A7	14058	10
SLC26A8	14059	14
SLC26A9	14060	5
SLC27A1	14061	16
SLC27A2	14062	4
SLC27A3	14063	1
SLC27A4	14064	6
SLC27A5	14065	8
SLC27A6	14066	10
SLC28A1	14067	11
SLC28A2	14068	18
SLC28A3	14069	13
SLC29A1	14070	6
SLC29A2	14071	4
SLC29A4	14072	11
SLC2A1	14073	14
SLC2A10	14074	10
SLC2A11	14075	23
SLC2A12	14076	2
SLC2A13	14077	57
SLC2A2	14078	6
SLC2A3	14079	9
SLC2A4	14080	6
SLC2A5	14081	4
SLC2A6	14082	4
SLC2A8	14083	7
SLC30A1	14084	6
SLC30A10	14085	5
SLC30A2	14086	2
SLC30A3	14087	5
SLC30A4	14088	8
SLC30A5	14089	7
SLC30A6	14090	23
SLC30A7	14091	4
SLC30A9	14092	11
SLC31A1	14093	4
SLC31A2	14094	3
SLC33A1	14095	4
SLC34A1	14096	10
SLC34A2	14097	31
SLC35A1	14098	13
SLC35A2	14099	5
SLC35A4	14100	1
SLC35A5	14101	1
SLC35B1	14102	2
SLC35B2	14103	7
SLC35B3	14104	4
SLC35B4	14105	6
SLC35C1	14106	8
SLC35C2	14107	8
SLC35D1	14108	8
SLC35D2	14109	3
SLC35D3	14110	7
SLC35E1	14111	17
SLC35E3	14112	4
SLC35E4	14113	4
SLC35F1	14114	12
SLC35F3	14115	30
SLC35F4	14116	6
SLC35F5	14117	5
SLC36A1	14118	6
SLC36A4	14119	10
SLC37A1	14120	13
SLC37A2	14121	4
SLC37A3	14122	6
SLC37A4	14123	5
SLC38A1	14124	17
SLC38A10	14125	18
SLC38A11	14126	5
SLC38A2	14127	7
SLC38A3	14128	14
SLC38A4	14129	3
SLC38A5	14130	2
SLC38A6	14131	1
SLC38A7	14132	8
SLC39A1	14133	8
SLC39A11	14134	117
SLC39A12	14135	5
SLC39A13	14136	12
SLC39A14	14137	4
SLC39A3	14138	6
SLC39A4	14139	2
SLC39A5	14140	3
SLC39A6	14141	5
SLC39A7	14142	7
SLC39A9	14143	2
SLC3A1	14144	6
SLC3A2	14145	18
SLC40A1	14146	6
SLC41A1	14147	9
SLC41A2	14148	10
SLC41A3	14149	26
SLC43A1	14150	23
SLC43A2	14151	9
SLC43A3	14152	9
SLC44A2	14153	8
SLC44A3	14154	27
SLC44A4	14155	2
SLC44A5	14156	12
SLC45A1	14157	18
SLC45A3	14158	3
SLC45A4	14159	40
SLC46A1	14160	8
SLC46A2	14161	10
SLC46A3	14162	11
SLC47A1	14163	19
SLC47A2	14164	1
SLC48A1	14165	11
SLC4A1	14166	6
SLC4A10	14167	5
SLC4A11	14168	6
SLC4A1AP	14169	6
SLC4A2	14170	18
SLC4A3	14171	6
SLC4A4	14172	22
SLC4A7	14173	7
SLC4A8	14174	9
SLC4A9	14175	2
SLC5A10	14176	20
SLC5A11	14177	2
SLC5A12	14178	3
SLC5A2	14179	11
SLC5A4	14180	6
SLC5A5	14181	15
SLC5A7	14182	15
SLC5A8	14183	10
SLC6A1	14184	18
SLC6A12	14185	2
SLC6A13	14186	4
SLC6A16	14187	5
SLC6A17	14188	13
SLC6A18	14189	7
SLC6A2	14190	16
SLC6A20	14191	24
SLC6A4	14192	142
SLC6A5	14193	25
SLC6A6	14194	40
SLC6A7	14195	3
SLC6A8	14196	2
SLC6A9	14197	21
SLC7A1	14198	5
SLC7A10	14199	13
SLC7A11	14200	6
SLC7A14	14201	11
SLC7A3	14202	2
SLC7A4	14203	130
SLC7A5	14204	14
SLC7A6	14205	10
SLC7A6OS	14206	4
SLC7A7	14207	2
SLC7A8	14208	18
SLC7A9	14209	19
SLC8A1	14210	23
SLC8A2	14211	16
SLC8A3	14212	7
SLC9A1	14213	20
SLC9A10	14214	11
SLC9A11	14215	10
SLC9A2	14216	11
SLC9A3	14217	17
SLC9A3R1	14218	18
SLC9A3R2	14219	2
SLC9A4	14220	7
SLC9A5	14221	9
SLC9A6	14222	20
SLC9A7	14223	42
SLC9A9	14224	39
SLCO2A1	14225	18
SLCO3A1	14226	47
SLCO4A1	14227	17
SLCO4C1	14228	9
SLCO6A1	14229	10
SLFN11	14230	6
SLFNL1	14231	4
SLIRP	14232	3
SLIT2	14233	10
SLIT3	14234	164
SLITRK1	14235	8
SLITRK2	14236	13
SLITRK4	14237	6
SLITRK5	14238	16
SLK	14239	4
SLMAP	14240	4
SLMO1	14241	12
SLMO2	14242	6
SLPI	14243	1
SLTM	14244	10
SLU7	14245	8
SLURP1	14246	3
SMAD2	14247	1
SMAD3	14248	26
SMAD5	14249	10
SMAD6	14250	44
SMAD7	14251	13
SMAD9	14252	6
SMAGP	14253	6
SMAP	14254	5
SMAP1	14255	51
SMAP2	14256	4
SMARCA1	14257	6
SMARCA2	14258	39
SMARCA4	14259	44
SMARCA5	14260	13
SMARCAD1	14261	11
SMARCAL1	14262	24
SMARCB1	14263	19
SMARCC1	14264	16
SMARCC2	14265	9
SMARCD1	14266	5
SMARCD2	14267	11
SMARCD3	14268	6
SMARCE1	14269	10
SMC1A	14270	10
SMC1B	14271	22
SMC2	14272	18
SMC3	14273	5
SMC4	14274	12
SMC5	14275	18
SMC6	14276	14
SMCHD1	14277	22
SMCR7	14278	6
SMCR7L	14279	4
SMEK1	14280	13
SMEK2	14281	10
SMG1	14282	25
SMG5	14283	8
SMG6	14284	27
SMG7	14285	12
SMG9	14286	16
SMN1	14287	9
SMNDC1	14288	8
SMO	14289	11
SMOC1	14290	30
SMOC2	14291	123
SMOX	14292	8
SMPD1	14293	3
SMPD2	14294	4
SMPD3	14295	22
SMPD4	14296	131
SMPDL3A	14297	5
SMPDL3B	14298	10
SMPX	14299	11
SMTN	14300	15
SMTNL1	14301	16
SMTNL2	14302	6
SMU1	14303	5
SMUG1	14304	8
SMURF1	14305	40
SMURF2	14306	28
SMYD1	14307	16
SMYD2	14308	4
SMYD3	14309	70
SMYD4	14310	4
SMYD5	14311	7
SNAI1	14312	15
SNAI2	14313	7
SNAI3	14314	7
SNAP23	14315	9
SNAP25	14316	18
SNAP29	14317	73
SNAP47	14318	19
SNAP91	14319	5
SNAPC1	14320	6
SNAPC2	14321	9
SNAPC3	14322	5
SNAPC4	14323	18
SNAPC5	14324	4
SNAPIN	14325	5
SNCA	14326	19
SNCAIP	14327	5
SNCB	14328	9
SNCG	14329	1
SND1	14330	89
SNED1	14331	38
SNF8	14332	6
SNHG3RCC1	14333	7
SNIP1	14334	11
SNN	14335	22
SNPH	14336	1
SNRK	14337	30
SNRNP200	14338	19
SNRNP25	14339	17
SNRNP27	14340	8
SNRNP35	14341	7
SNRNP40	14342	1
SNRNP48	14343	11
SNRNP70	14344	9
SNRPA	14345	3
SNRPA1	14346	6
SNRPB	14347	16
SNRPB2	14348	4
SNRPC	14349	3
SNRPD1	14350	12
SNRPD2	14351	3
SNRPD3	14352	20
SNRPE	14353	10
SNRPF	14354	4
SNRPG	14355	6
SNRPN	14356	8
SNTA1	14357	7
SNTB1	14358	97
SNTB2	14359	11
SNTG1	14360	5
SNUPN	14361	9
SNURF	14362	8
SNW1	14363	14
SNX1	14364	20
SNX10	14365	11
SNX11	14366	4
SNX12	14367	6
SNX13	14368	20
SNX14	14369	17
SNX15	14370	7
SNX16	14371	5
SNX17	14372	6
SNX18	14373	18
SNX19	14374	20
SNX2	14375	4
SNX20	14376	4
SNX22	14377	6
SNX24	14378	18
SNX25	14379	1
SNX27	14380	12
SNX29	14381	134
SNX3	14382	11
SNX30	14383	12
SNX31	14384	5
SNX33	14385	7
SNX4	14386	5
SNX5	14387	14
SNX6	14388	5
SNX7	14389	4
SNX8	14390	60
SNX9	14391	7
SOAT1	14392	20
SOBP	14393	30
SOCS1	14394	5
SOCS2	14395	11
SOCS3	14396	4
SOCS4	14397	8
SOCS5	14398	23
SOCS6	14399	1
SOD1	14400	6
SOD2	14401	5
SOD3	14402	7
SOHLH1	14403	5
SOHLH2	14404	4
SOLH	14405	6
SON	14406	16
SORBS1	14407	29
SORBS2	14408	24
SORBS3	14409	21
SORCS1	14410	56
SORCS2	14411	167
SORCS3	14412	235
SORD	14413	9
SORL1	14414	26
SORT1	14415	11
SOS1	14416	19
SOST	14417	6
SOX1	14418	12
SOX10	14419	12
SOX13	14420	10
SOX14	14421	10
SOX15	14422	3
SOX17	14423	6
SOX18	14424	3
SOX2	14425	6
SOX30	14426	8
SOX4	14427	8
SOX5	14428	27
SOX6	14429	27
SOX7	14430	9
SOX8	14431	16
SP1	14432	4
SP2	14433	39
SP3	14434	4
SP5	14435	14
SP6	14436	1
SP7	14437	4
SP8	14438	10
SP9	14439	12
SPA17	14440	2
SPACA1	14441	9
SPACA3	14442	6
SPACA4	14443	3
SPACA5	14444	4
SPADH1	14445	6
SPAG1	14446	22
SPAG11B	14447	5
SPAG16	14448	48
SPAG17	14449	18
SPAG4	14450	6
SPAG5	14451	12
SPAG6	14452	24
SPAG7	14453	9
SPAG8	14454	7
SPAM1	14455	1
SPARC	14456	18
SPAST	14457	4
SPATA1	14458	9
SPATA13	14459	45
SPATA17	14460	11
SPATA18	14461	6
SPATA19	14462	2
SPATA2	14463	13
SPATA20	14464	5
SPATA21	14465	11
SPATA22	14466	5
SPATA24	14467	6
SPATA2L	14468	6
SPATA4	14469	3
SPATA5L1	14470	6
SPATA6	14471	15
SPATA7	14472	9
SPATA9	14473	4
SPATIAL	14474	5
SPATS1	14475	29
SPATS2	14476	3
SPATS2L	14477	35
SPC24	14478	4
SPC25	14479	2
SPCS1	14480	2
SPCS2	14481	10
SPDEF	14482	7
SPDYA	14483	14
SPEF1	14484	2
SPEG	14485	23
SPEM1	14486	3
SPEN	14487	13
SPERT	14488	1
SPESP1	14489	1
SPG11	14490	18
SPG20	14491	11
SPG21	14492	2
SPG7	14493	16
SPHK1	14494	7
SPHK2	14495	8
SPHKAP	14496	24
SPI1	14497	7
SPIB	14498	10
SPIN2	14499	5
SPIN4	14500	4
SPINK2	14501	4
SPINK4	14502	2
SPINT1	14503	17
SPINT2	14504	16
SPIRE1	14505	19
